"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"111","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01",NA,NA,NA,40,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-056780148-001"
"112","2022/03/10 11:40:00","Minas gerais","Coroaci","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01",NA,NA,NA,57,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-060204067-001"
"113","2022/03/10 11:40:00","Minas gerais","Teofilo Otoni","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01",NA,NA,NA,25,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,34,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-062032943-001"
"114","2022/03/10 11:40:00","Minas gerais","Cambui","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/12/01",NA,NA,NA,33,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,22,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-062601520-001"
"115","2022/03/10 11:40:00","Minas gerais","Pocos De Caldas","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/01",NA,NA,NA,56,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Masculino","Masculino",NA,NA,NA,31,61,24,"Branca","Branca","Branca",NA,NA,NA,NA,NA,"REDS 2021-000590240-001"
"116","2022/03/10 11:40:00","Minas gerais","Funilandia","Psicológico","Violência psicológica por motivação religiosa",NA,"Grupo ou coletivo","Feminino","Feminino","Feminino",NA,NA,NA,NA,NA,NA,"2020/12/01",NA,NA,NA,49,61,25,"Parda (negra)","Preta (negra)","Branca",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,46,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-000756880-001"
"117","2022/03/10 11:40:00","Minas gerais","Urucania","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/01",NA,NA,NA,29,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-001280688-001"
"118","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/01",NA,NA,NA,20,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-002119337-001"
"119","2022/03/10 11:40:00","Minas gerais","Funilandia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01",NA,NA,NA,42,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,46,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-002739050-001"
"120","2022/03/10 11:40:00","Minas gerais","Betim","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/01/01",NA,NA,NA,20,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,50,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-004012177-001"
"121","2022/03/10 11:40:00","Minas gerais","Pouso Alegre","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2021/01/01",NA,NA,NA,29,1,NA,"Branca","Branca","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,35,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-005095206-001"
"122","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/02/01",NA,NA,NA,43,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,32,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-008182550-001"
"123","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,19,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,50,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-011465981-001"
"124","2022/03/10 11:40:00","Minas gerais","Rio Novo","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,51,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-012227535-001"
"125","2022/03/10 11:40:00","Minas gerais","Claudio","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,15,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,42,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-012369517-001"
"126","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,39,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-013503545-001"
"127","2022/03/10 11:40:00","Minas gerais","Corinto","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,17,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-015148499-001"
"128","2022/03/10 11:40:00","Minas gerais","Boa Esperanca","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,54,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-015400095-001"
"129","2022/03/10 11:40:00","Minas gerais","Caxambu","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/03/01",NA,NA,NA,31,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,33,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-015482690-001"
"130","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/04/01",NA,NA,NA,34,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-017819182-001"
"131","2022/03/10 11:40:00","Minas gerais","Paraisopolis","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/04/01",NA,NA,NA,32,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-018319015-001"
"132","2022/03/10 11:40:00","Minas gerais","Betim","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/04/01",NA,NA,NA,24,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,54,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-018885437-001"
"133","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/04/01",NA,NA,NA,43,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-019555194-001"
"134","2022/03/10 11:40:00","Minas gerais","Monte Siao","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/04/01",NA,NA,NA,34,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-020918231-001"
"135","2022/03/10 11:40:00","Minas gerais","Corinto","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,22,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,36,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-021802621-001"
"136","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,37,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-022936870-001"
"137","2022/03/10 11:40:00","Minas gerais","Uberaba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,41,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,53,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-023752720-001"
"138","2022/03/10 11:40:00","Minas gerais","Pedralva","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,53,54,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-024062443-001"
"139","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,27,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-024063961-001"
"140","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/05/01",NA,NA,NA,24,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Grupo ou coletivo","N,"N,"N,NA,NA,NA,35,30,24,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-024180805-001"
"141","2022/03/10 11:40:00","Minas gerais","Santana Do Manhuacu","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,39,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-027841306-001"
"142","2022/03/10 11:40:00","Minas gerais","Monte Alegre De Minas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,26,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-028156965-001"
"143","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,27,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-028162661-001"
"144","2022/03/10 11:40:00","Minas gerais","Sao Jose Do Alegre","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,28,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,22,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-028400985-001"
"145","2022/03/10 11:40:00","Minas gerais","Santa Luzia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,38,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-028703436-001"
"146","2022/03/10 11:40:00","Minas gerais","Montes Claros","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,35,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,67,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-029933705-001"
"147","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/06/01",NA,NA,NA,34,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-030568216-001"
"148","2022/03/10 11:40:00","Minas gerais","Medina","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,40,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-031563775-001"
"149","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Preenchimento Opcional",NA,NA,NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,43,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-032890040-001"
"150","2022/03/10 11:40:00","Minas gerais","Ibertioga","Psicológico","Violência psicológica por motivação religiosa",NA,"Grupo ou coletivo","Feminino","Masculino","Masculino",NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,38,38,37,"Parda (negra)","Preta (negra)","Parda (negra)",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-032893270-001"
"151","2022/03/10 11:40:00","Minas gerais","Januaria","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,56,35,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-034108349-001"
"152","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Feminino","Feminino",NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,19,23,24,"Preta (negra)","Preta (negra)","Preta (negra)",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-034673753-001"
"153","2022/03/10 11:40:00","Minas gerais","Montes Claros","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,22,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-034874920-001"
"154","2022/03/10 11:40:00","Minas gerais","Ataleia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/07/01",NA,NA,NA,25,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,37,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-036597581-001"
"155","2022/03/10 11:40:00","Minas gerais","Passos","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/08/01",NA,NA,NA,21,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino","N,NA,NA,NA,NA,60,55,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-036967929-001"
"156","2022/03/10 11:40:00","Minas gerais","Ribeirao Das Neves","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/08/01",NA,NA,NA,42,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,40,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-037014129-001"
"157","2022/03/10 11:40:00","Minas gerais","Inhapim","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/08/01",NA,NA,NA,40,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,42,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-038531610-001"
"158","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/08/01",NA,NA,NA,80,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,32,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-039500918-001"
"159","2022/03/10 11:40:00","Minas gerais","Sete Lagoas","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/08/01",NA,NA,NA,29,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-041778420-001"
"160","2022/03/10 11:40:00","Minas gerais","Paracatu","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,53,45,NA,"Branca","Branca","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,32,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-043383343-001"
"161","2022/03/10 11:40:00","Minas gerais","Tiros","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,31,48,NA,"Parda (negra)","Parda (negra)","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,27,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-043736620-001"
"162","2022/03/10 11:40:00","Minas gerais","Lagoa Santa","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,36,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-043751960-001"
"163","2022/03/10 11:40:00","Minas gerais","Divinopolis","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,49,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-044249703-001"
"164","2022/03/10 11:40:00","Minas gerais","Jordania","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,22,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,31,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-045432838-001"
"165","2022/03/10 11:40:00","Minas gerais","Sete Lagoas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,42,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,62,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-045873961-001"
"166","2022/03/10 11:40:00","Minas gerais","Uberaba","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2021/09/01",NA,NA,NA,16,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2021-046312277-001"
